date,month,temperature,rainfall,humidity,lake_name,elevation,lake_area,glacier_area
2023-09-01,9,4.6000000000000005,0.0,65.97618104317756,South Lhonak,5200,1.26,5.0
2023-09-02,9,2.55,0.1,79.11787721797991,South Lhonak,5200,1.26,5.0
2023-09-03,9,0.6000000000000001,0.0,65.16197423955276,South Lhonak,5200,1.26,5.0
2023-09-04,9,1.1,0.0,41.53556421553892,South Lhonak,5200,1.26,5.0
2023-09-05,9,0.25,0.0,59.51729374874349,South Lhonak,5200,1.26,5.0
2023-09-06,9,0.04999999999999982,0.0,52.1741428267633,South Lhonak,5200,1.26,5.0
2023-09-07,9,2.45,0.0,63.18927189043974,South Lhonak,5200,1.26,5.0
2023-09-08,9,2.3,0.2,76.40517360770812,South Lhonak,5200,1.26,5.0
2023-09-09,9,2.1,0.3,83.70176072791284,South Lhonak,5200,1.26,5.0
2023-09-10,9,2.55,0.2,93.91399017727421,South Lhonak,5200,1.26,5.0
2023-09-11,9,2.4000000000000004,0.3,85.45819241421475,South Lhonak,5200,1.26,5.0
2023-09-12,9,3.6,1.5,77.95180898449414,South Lhonak,5200,1.26,5.0
2023-09-13,9,2.95,0.1,81.44757612588478,South Lhonak,5200,1.26,5.0
2023-09-14,9,2.45,0.1,80.30443590837444,South Lhonak,5200,1.26,5.0
2023-09-15,9,0.95,0.0,46.93778812426031,South Lhonak,5200,1.26,5.0
2023-09-16,9,0.8500000000000001,0.0,69.22601464575357,South Lhonak,5200,1.26,5.0
2023-09-17,9,0.5,0.0,59.44624512243449,South Lhonak,5200,1.26,5.0
2023-09-18,9,-0.30000000000000027,0.2,90.91710538166667,South Lhonak,5200,1.26,5.0
2023-09-19,9,0.3500000000000001,1.0,91.56989661219757,South Lhonak,5200,1.26,5.0
2023-09-20,9,1.2499999999999998,0.8,87.52074025622322,South Lhonak,5200,1.26,5.0
2023-09-21,9,0.04999999999999982,0.2,91.97333722331403,South Lhonak,5200,1.26,5.0
2023-09-22,9,1.05,1.0,89.07114205629192,South Lhonak,5200,1.26,5.0
2023-09-23,9,0.0,0.1,75.30304831167992,South Lhonak,5200,1.26,5.0
2023-09-24,9,0.19999999999999996,0.4,75.65168780369439,South Lhonak,5200,1.26,5.0
2023-09-25,9,-0.1499999999999999,0.2,82.8058965580612,South Lhonak,5200,1.26,5.0
2023-09-26,9,-0.4500000000000002,0.0,58.98243578185326,South Lhonak,5200,1.26,5.0
2023-09-27,9,-0.3999999999999999,0.0,62.70623372783567,South Lhonak,5200,1.26,5.0
2023-09-28,9,-0.2999999999999998,0.4,83.04937390337575,South Lhonak,5200,1.26,5.0
2023-09-29,9,-0.44999999999999973,0.0,67.9343986987833,South Lhonak,5200,1.26,5.0
2023-09-30,9,-1.1500000000000001,0.0,53.89589649881776,South Lhonak,5200,1.26,5.0
2023-10-01,10,1.35,0.6,90.01176014947625,South Lhonak,5200,1.26,5.0
2023-10-02,10,1.35,0.9,90.39787785781162,South Lhonak,5200,1.26,5.0
2023-10-03,10,0.30000000000000004,0.3,79.22024928820456,South Lhonak,5200,1.26,5.0
2023-10-04,10,-0.45,1.3,82.11602452464987,South Lhonak,5200,1.26,5.0
2023-10-05,10,-0.6499999999999999,0.2,86.39077990593671,South Lhonak,5200,1.26,5.0
2023-10-06,10,-0.8000000000000003,0.0,64.53764430545272,South Lhonak,5200,1.26,5.0
2023-10-07,10,-0.7999999999999998,0.0,59.77780495012789,South Lhonak,5200,1.26,5.0
2023-10-08,10,-0.5999999999999999,0.0,59.769645623035466,South Lhonak,5200,1.26,5.0
2023-10-09,10,0.10000000000000009,0.0,63.170449736323405,South Lhonak,5200,1.26,5.0
2023-10-10,10,-0.7000000000000001,0.0,64.28890508618717,South Lhonak,5200,1.26,5.0
2023-10-11,10,-3.0500000000000003,0.0,69.52789302514324,South Lhonak,5200,1.26,5.0
2023-10-12,10,-4.7,0.4,77.63910791195144,South Lhonak,5200,1.26,5.0
2023-10-13,10,-6.35,0.0,45.923527275391315,South Lhonak,5200,1.26,5.0
2023-10-14,10,-2.9499999999999997,0.0,57.20007248144218,South Lhonak,5200,1.26,5.0
2023-10-15,10,-3.0999999999999996,0.0,57.099638653877676,South Lhonak,5200,1.26,5.0
2023-10-16,10,-4.6,0.1,79.2426245264883,South Lhonak,5200,1.26,5.0
2023-10-17,10,-6.699999999999999,0.3,81.87597506439181,South Lhonak,5200,1.26,5.0
2023-10-18,10,-6.25,0.0,49.45944109442064,South Lhonak,5200,1.26,5.0
2023-10-19,10,-7.6499999999999995,0.1,88.54107229653587,South Lhonak,5200,1.26,5.0
2023-10-20,10,-7.5,0.3,81.67869083785924,South Lhonak,5200,1.26,5.0
2023-10-21,10,-7.300000000000001,0.2,85.34334704096901,South Lhonak,5200,1.26,5.0
2023-10-22,10,-8.95,0.3,92.56792486290198,South Lhonak,5200,1.26,5.0
2023-10-23,10,-8.95,0.1,87.2395205662405,South Lhonak,5200,1.26,5.0
2023-10-24,10,-9.1,0.0,40.54114620684834,South Lhonak,5200,1.26,5.0
2023-10-25,10,-10.45,0.6,86.19232567266441,South Lhonak,5200,1.26,5.0
2023-10-26,10,-10.5,0.0,54.1405349314478,South Lhonak,5200,1.26,5.0
2023-10-27,10,-10.4,0.3,77.80660192776422,South Lhonak,5200,1.26,5.0
2023-10-28,10,-8.45,0.0,51.9683242700648,South Lhonak,5200,1.26,5.0
2023-10-29,10,-7.25,0.3,86.78075076382066,South Lhonak,5200,1.26,5.0
2023-10-30,10,-8.2,0.1,86.53504731420793,South Lhonak,5200,1.26,5.0
2023-10-31,10,-8.9,0.4,79.02757912728615,South Lhonak,5200,1.26,5.0
2023-11-01,11,-6.8,0.0,51.00174666435244,South Lhonak,5200,1.26,5.0
2023-11-02,11,-10.1,0.0,48.67347457349679,South Lhonak,5200,1.26,5.0
2023-11-03,11,-10.6,0.0,64.3426542203387,South Lhonak,5200,1.26,5.0
2023-11-04,11,-10.3,0.0,61.759655945154755,South Lhonak,5200,1.26,5.0
2023-11-05,11,-8.7,0.0,53.649072819535064,South Lhonak,5200,1.26,5.0
2023-11-06,11,-9.35,0.0,67.2284331457154,South Lhonak,5200,1.26,5.0
2023-11-07,11,-8.8,0.0,49.74435360711754,South Lhonak,5200,1.26,5.0
2023-11-08,11,-8.35,0.0,55.1903401022931,South Lhonak,5200,1.26,5.0
2023-11-09,11,-8.05,0.0,64.39670118509395,South Lhonak,5200,1.26,5.0
2023-11-10,11,-7.699999999999999,0.0,66.91007381848708,South Lhonak,5200,1.26,5.0
2023-11-11,11,-7.85,0.0,52.17987613009218,South Lhonak,5200,1.26,5.0
2023-11-12,11,-8.3,0.0,58.27788963409389,South Lhonak,5200,1.26,5.0
2023-11-13,11,-7.85,0.0,53.68650097606703,South Lhonak,5200,1.26,5.0
2023-11-14,11,-7.6000000000000005,0.3,91.85962706026928,South Lhonak,5200,1.26,5.0
2023-11-15,11,-6.65,0.0,62.71848729450462,South Lhonak,5200,1.26,5.0
2023-11-16,11,-6.0,0.3,94.18314100794206,South Lhonak,5200,1.26,5.0
2023-11-17,11,-8.1,0.0,65.69304293366726,South Lhonak,5200,1.26,5.0
2023-11-18,11,-7.05,0.0,62.58043805570887,South Lhonak,5200,1.26,5.0
2023-11-19,11,-6.75,0.0,67.26179211661197,South Lhonak,5200,1.26,5.0
2023-11-20,11,-7.4,0.0,69.35375330550521,South Lhonak,5200,1.26,5.0
2023-11-21,11,-8.5,0.0,48.035055928868346,South Lhonak,5200,1.26,5.0
2023-11-22,11,-9.1,0.0,43.585046877367105,South Lhonak,5200,1.26,5.0
2023-11-23,11,-10.05,0.0,41.21545918836849,South Lhonak,5200,1.26,5.0
2023-11-24,11,-11.0,0.0,54.7132683107736,South Lhonak,5200,1.26,5.0
2023-11-25,11,-9.15,0.0,60.371385537961686,South Lhonak,5200,1.26,5.0
2023-11-26,11,-7.6,0.0,62.519866344394394,South Lhonak,5200,1.26,5.0
2023-11-27,11,-6.6,0.5,81.91678401637132,South Lhonak,5200,1.26,5.0
2023-11-28,11,-8.85,0.3,78.18876123107692,South Lhonak,5200,1.26,5.0
2023-11-29,11,-12.15,0.1,83.07276489221775,South Lhonak,5200,1.26,5.0
2023-11-30,11,-12.4,0.0,67.82281860303262,South Lhonak,5200,1.26,5.0
2023-12-01,12,-8.8,0.0,64.91898424937105,South Lhonak,5200,1.26,5.0
2023-12-02,12,-10.149999999999999,0.0,56.404618250955004,South Lhonak,5200,1.26,5.0
2023-12-03,12,-11.0,0.0,55.880823535174265,South Lhonak,5200,1.26,5.0
2023-12-04,12,-11.75,0.0,65.00577130578267,South Lhonak,5200,1.26,5.0
2023-12-05,12,-9.7,0.0,45.3809474363277,South Lhonak,5200,1.26,5.0
2023-12-06,12,-10.0,0.0,67.03325146805679,South Lhonak,5200,1.26,5.0
2023-12-07,12,-10.75,0.2,82.75954946717079,South Lhonak,5200,1.26,5.0
2023-12-08,12,-12.850000000000001,0.1,81.89390593927126,South Lhonak,5200,1.26,5.0
2023-12-09,12,-14.75,0.0,41.25801232401123,South Lhonak,5200,1.26,5.0
2023-12-10,12,-13.85,0.0,69.48202923632257,South Lhonak,5200,1.26,5.0
2023-12-11,12,-13.75,0.0,47.43088257017165,South Lhonak,5200,1.26,5.0
2023-12-12,12,-13.3,0.1,90.8032869040192,South Lhonak,5200,1.26,5.0
2023-12-13,12,-13.6,0.0,53.91829536431189,South Lhonak,5200,1.26,5.0
2023-12-14,12,-9.15,0.0,43.714842467599276,South Lhonak,5200,1.26,5.0
2023-12-15,12,-9.05,0.0,52.51306840022913,South Lhonak,5200,1.26,5.0
2023-12-16,12,-11.2,0.0,66.95733805476227,South Lhonak,5200,1.26,5.0
2023-12-17,12,-10.75,0.2,92.71010455311018,South Lhonak,5200,1.26,5.0
2023-12-18,12,-13.3,0.1,92.10111188262164,South Lhonak,5200,1.26,5.0
2023-12-19,12,-13.25,0.0,57.25153290939994,South Lhonak,5200,1.26,5.0
2023-12-20,12,-12.9,0.0,52.77432035627213,South Lhonak,5200,1.26,5.0
2023-12-21,12,-12.5,0.0,68.22228976680941,South Lhonak,5200,1.26,5.0
2023-12-22,12,-11.6,0.0,58.202983537055324,South Lhonak,5200,1.26,5.0
2023-12-23,12,-11.0,0.0,42.40218184428948,South Lhonak,5200,1.26,5.0
2023-12-24,12,-13.6,0.0,59.260521452334245,South Lhonak,5200,1.26,5.0
2023-12-25,12,-13.2,0.0,49.69122741523799,South Lhonak,5200,1.26,5.0
2023-12-26,12,-13.8,0.0,69.68835731632915,South Lhonak,5200,1.26,5.0
2023-12-27,12,-13.7,0.0,42.16822413954009,South Lhonak,5200,1.26,5.0
2023-12-28,12,-15.4,0.0,42.88694466681506,South Lhonak,5200,1.26,5.0
2023-12-29,12,-17.4,0.0,52.18494780764483,South Lhonak,5200,1.26,5.0
2023-12-30,12,-16.9,0.0,55.35233205572298,South Lhonak,5200,1.26,5.0
2023-12-31,12,-14.8,0.0,49.70945592853758,South Lhonak,5200,1.26,5.0
2024-01-01,1,-15.700000000000001,0.0,48.89852064851176,South Lhonak,5200,1.26,5.0
2024-01-02,1,-15.1,0.0,59.14640625651033,South Lhonak,5200,1.26,5.0
2024-01-03,1,-14.649999999999999,0.0,52.03705206111167,South Lhonak,5200,1.26,5.0
2024-01-04,1,-18.7,0.0,59.71656659656299,South Lhonak,5200,1.26,5.0
2024-01-05,1,-18.75,0.0,64.8045099833458,South Lhonak,5200,1.26,5.0
2024-01-06,1,-15.899999999999999,0.5,90.22827587312209,South Lhonak,5200,1.26,5.0
2024-01-07,1,-14.5,0.0,41.19795205629652,South Lhonak,5200,1.26,5.0
2024-01-08,1,-13.75,0.0,56.793888812991284,South Lhonak,5200,1.26,5.0
2024-01-09,1,-13.75,0.0,45.968241124527005,South Lhonak,5200,1.26,5.0
2024-01-10,1,-13.55,0.0,57.93050173058735,South Lhonak,5200,1.26,5.0
2024-01-11,1,-14.3,0.0,42.163520798415504,South Lhonak,5200,1.26,5.0
2024-01-12,1,-14.3,0.0,52.44047442309193,South Lhonak,5200,1.26,5.0
2024-01-13,1,-13.15,0.0,59.008692217142894,South Lhonak,5200,1.26,5.0
2024-01-14,1,-13.65,0.0,57.53879941823758,South Lhonak,5200,1.26,5.0
2024-01-15,1,-13.95,0.0,53.82946824267138,South Lhonak,5200,1.26,5.0
2024-01-16,1,-16.25,0.0,40.44431774239224,South Lhonak,5200,1.26,5.0
2024-01-17,1,-14.899999999999999,0.0,45.862812571199385,South Lhonak,5200,1.26,5.0
2024-01-18,1,-17.55,0.0,57.15694540317412,South Lhonak,5200,1.26,5.0
2024-01-19,1,-16.3,0.0,54.741246045711335,South Lhonak,5200,1.26,5.0
2024-01-20,1,-13.65,0.0,47.91398619596287,South Lhonak,5200,1.26,5.0
2024-01-21,1,-15.8,0.0,66.16472076360066,South Lhonak,5200,1.26,5.0
2024-01-22,1,-17.3,0.0,63.49784054743054,South Lhonak,5200,1.26,5.0
2024-01-23,1,-16.15,0.0,59.678645231868316,South Lhonak,5200,1.26,5.0
2024-01-24,1,-16.35,0.0,42.23917582661902,South Lhonak,5200,1.26,5.0
2024-01-25,1,-18.7,0.0,46.24029938102087,South Lhonak,5200,1.26,5.0
2024-01-26,1,-21.0,0.0,69.49797300867934,South Lhonak,5200,1.26,5.0
2024-01-27,1,-18.0,0.0,42.25637613697065,South Lhonak,5200,1.26,5.0
2024-01-28,1,-17.65,0.0,65.14829059039472,South Lhonak,5200,1.26,5.0
2024-01-29,1,-15.35,0.0,52.38497416719562,South Lhonak,5200,1.26,5.0
2024-01-30,1,-15.3,0.0,40.604495337825846,South Lhonak,5200,1.26,5.0
2024-01-31,1,-15.95,0.0,63.6690267673534,South Lhonak,5200,1.26,5.0
2024-02-01,2,-14.15,0.0,54.27984711474297,South Lhonak,5200,1.26,5.0
2024-02-02,2,-15.350000000000001,0.0,52.54568393158817,South Lhonak,5200,1.26,5.0
2024-02-03,2,-16.15,0.0,44.674350280345074,South Lhonak,5200,1.26,5.0
2024-02-04,2,-12.45,0.3,86.91954768139328,South Lhonak,5200,1.26,5.0
2024-02-05,2,-13.850000000000001,0.0,41.61940819876451,South Lhonak,5200,1.26,5.0
2024-02-06,2,-12.85,0.6,87.34147357656961,South Lhonak,5200,1.26,5.0
2024-02-07,2,-11.950000000000001,0.0,58.422074741387114,South Lhonak,5200,1.26,5.0
2024-02-08,2,-14.899999999999999,0.0,41.774861918075736,South Lhonak,5200,1.26,5.0
2024-02-09,2,-16.75,0.0,45.31684958310978,South Lhonak,5200,1.26,5.0
2024-02-10,2,-17.200000000000003,0.0,66.50633111509879,South Lhonak,5200,1.26,5.0
2024-02-11,2,-17.6,0.0,61.05586384914375,South Lhonak,5200,1.26,5.0
2024-02-12,2,-18.1,0.0,63.2921774314191,South Lhonak,5200,1.26,5.0
2024-02-13,2,-15.65,0.0,41.896829279751316,South Lhonak,5200,1.26,5.0
2024-02-14,2,-12.0,0.0,68.42882810815928,South Lhonak,5200,1.26,5.0
2024-02-15,2,-12.7,0.0,46.91033827208362,South Lhonak,5200,1.26,5.0
2024-02-16,2,-16.25,0.0,52.49422140927677,South Lhonak,5200,1.26,5.0
2024-02-17,2,-13.9,0.0,65.41836892658254,South Lhonak,5200,1.26,5.0
2024-02-18,2,-11.549999999999999,0.0,42.502634568332375,South Lhonak,5200,1.26,5.0
2024-02-19,2,-10.3,0.1,85.52696954487723,South Lhonak,5200,1.26,5.0
2024-02-20,2,-12.85,0.6,78.73665326313078,South Lhonak,5200,1.26,5.0
2024-02-21,2,-13.9,0.2,82.65273052448038,South Lhonak,5200,1.26,5.0
2024-02-22,2,-14.05,0.1,85.2378354812896,South Lhonak,5200,1.26,5.0
2024-02-23,2,-15.450000000000001,0.1,94.48848444544626,South Lhonak,5200,1.26,5.0
2024-02-24,2,-17.4,0.0,68.22597419951762,South Lhonak,5200,1.26,5.0
2024-02-25,2,-16.15,0.0,42.017892595271974,South Lhonak,5200,1.26,5.0
2024-02-26,2,-12.600000000000001,0.0,53.66908910959048,South Lhonak,5200,1.26,5.0
2024-02-27,2,-14.350000000000001,0.0,41.985615871402224,South Lhonak,5200,1.26,5.0
2024-02-28,2,-11.7,0.0,46.21625411295806,South Lhonak,5200,1.26,5.0
2024-02-29,2,-12.75,0.0,68.34454108543189,South Lhonak,5200,1.26,5.0
2024-03-01,3,-11.9,0.0,56.35720637268058,South Lhonak,5200,1.26,5.0
2024-03-02,3,-12.899999999999999,0.0,65.11048371660164,South Lhonak,5200,1.26,5.0
2024-03-03,3,-9.4,0.0,63.830060599711146,South Lhonak,5200,1.26,5.0
2024-03-04,3,-11.600000000000001,0.3,81.69612080419601,South Lhonak,5200,1.26,5.0
2024-03-05,3,-13.95,0.0,69.49811642785323,South Lhonak,5200,1.26,5.0
2024-03-06,3,-13.25,0.0,64.19184611354129,South Lhonak,5200,1.26,5.0
2024-03-07,3,-14.5,0.0,48.2251916790642,South Lhonak,5200,1.26,5.0
2024-03-08,3,-12.45,0.0,67.95355008923747,South Lhonak,5200,1.26,5.0
2024-03-09,3,-14.0,0.0,59.71550634655257,South Lhonak,5200,1.26,5.0
2024-03-10,3,-9.55,0.0,47.808493192314124,South Lhonak,5200,1.26,5.0
2024-03-11,3,-10.95,0.1,87.33743395808459,South Lhonak,5200,1.26,5.0
2024-03-12,3,-8.65,0.0,55.0969378864703,South Lhonak,5200,1.26,5.0
2024-03-13,3,-9.05,0.0,48.57318312415575,South Lhonak,5200,1.26,5.0
2024-03-14,3,-10.35,0.0,47.36424824507949,South Lhonak,5200,1.26,5.0
2024-03-15,3,-10.149999999999999,0.0,46.076170604584135,South Lhonak,5200,1.26,5.0
2024-03-16,3,-10.6,0.0,50.569837908758316,South Lhonak,5200,1.26,5.0
2024-03-17,3,-10.600000000000001,0.0,59.844508105873246,South Lhonak,5200,1.26,5.0
2024-03-18,3,-12.600000000000001,0.0,57.023939007060804,South Lhonak,5200,1.26,5.0
2024-03-19,3,-10.899999999999999,0.0,61.16990953947192,South Lhonak,5200,1.26,5.0
2024-03-20,3,-10.75,0.0,57.41707708598899,South Lhonak,5200,1.26,5.0
2024-03-21,3,-14.3,0.0,40.009607065964225,South Lhonak,5200,1.26,5.0
2024-03-22,3,-10.3,0.3,93.5212281253005,South Lhonak,5200,1.26,5.0
2024-03-23,3,-10.5,0.0,41.92332883035479,South Lhonak,5200,1.26,5.0
2024-03-24,3,-10.25,0.0,61.04445831793039,South Lhonak,5200,1.26,5.0
2024-03-25,3,-9.75,0.0,54.02464349676286,South Lhonak,5200,1.26,5.0
2024-03-26,3,-8.899999999999999,0.0,55.75363131730883,South Lhonak,5200,1.26,5.0
2024-03-27,3,-10.899999999999999,0.0,59.94456868813713,South Lhonak,5200,1.26,5.0
2024-03-28,3,-6.85,0.0,42.57016387414367,South Lhonak,5200,1.26,5.0
2024-03-29,3,-5.949999999999999,0.0,62.513232374374795,South Lhonak,5200,1.26,5.0
2024-03-30,3,-6.75,0.0,68.06414380068776,South Lhonak,5200,1.26,5.0
2024-03-31,3,-7.9,0.0,40.096602235568184,South Lhonak,5200,1.26,5.0
2024-04-01,4,-7.9,0.0,50.050040166274016,South Lhonak,5200,1.26,5.0
2024-04-02,4,-6.300000000000001,0.1,86.684843532324,South Lhonak,5200,1.26,5.0
2024-04-03,4,-6.7,0.0,53.0043887080664,South Lhonak,5200,1.26,5.0
2024-04-04,4,-6.5,0.0,64.84483596117411,South Lhonak,5200,1.26,5.0
2024-04-05,4,-5.45,0.1,87.15942507805234,South Lhonak,5200,1.26,5.0
2024-04-06,4,-6.35,0.0,41.84985715810096,South Lhonak,5200,1.26,5.0
2024-04-07,4,-6.9,0.0,40.10225682882946,South Lhonak,5200,1.26,5.0
2024-04-08,4,-8.3,0.1,75.52703891020961,South Lhonak,5200,1.26,5.0
2024-04-09,4,-11.65,0.0,63.45054824571988,South Lhonak,5200,1.26,5.0
2024-04-10,4,-11.4,0.0,46.66568236039618,South Lhonak,5200,1.26,5.0
2024-04-11,4,-9.0,0.1,87.40255746866288,South Lhonak,5200,1.26,5.0
2024-04-12,4,-8.6,0.0,61.89792520524041,South Lhonak,5200,1.26,5.0
2024-04-13,4,-6.65,0.0,44.780581433792406,South Lhonak,5200,1.26,5.0
2024-04-14,4,-6.050000000000001,0.0,63.67152581037708,South Lhonak,5200,1.26,5.0
2024-04-15,4,-4.3999999999999995,0.0,58.69844770411485,South Lhonak,5200,1.26,5.0
2024-04-16,4,-4.449999999999999,0.0,51.52061506905686,South Lhonak,5200,1.26,5.0
2024-04-17,4,-3.65,0.0,69.20273297977441,South Lhonak,5200,1.26,5.0
2024-04-18,4,-2.8,0.0,55.220882953231694,South Lhonak,5200,1.26,5.0
2024-04-19,4,-3.3500000000000005,0.0,62.084896905578006,South Lhonak,5200,1.26,5.0
2024-04-20,4,-2.3,0.0,49.38019122137961,South Lhonak,5200,1.26,5.0
2024-04-21,4,-4.4,0.0,54.10582016550717,South Lhonak,5200,1.26,5.0
2024-04-22,4,-3.9499999999999997,0.0,67.07829691609405,South Lhonak,5200,1.26,5.0
2024-04-23,4,-5.2,0.0,64.26231639945473,South Lhonak,5200,1.26,5.0
2024-04-24,4,-6.4,0.0,52.32926430742651,South Lhonak,5200,1.26,5.0
2024-04-25,4,-5.45,0.0,56.63044873926326,South Lhonak,5200,1.26,5.0
2024-04-26,4,-5.45,0.0,48.18540424016109,South Lhonak,5200,1.26,5.0
2024-04-27,4,-4.5,0.0,54.67750347859845,South Lhonak,5200,1.26,5.0
2024-04-28,4,-4.3,0.0,41.742377080146326,South Lhonak,5200,1.26,5.0
2024-04-29,4,-2.1,0.0,46.26832757800276,South Lhonak,5200,1.26,5.0
2024-04-30,4,-2.6999999999999997,0.0,54.57552223374197,South Lhonak,5200,1.26,5.0
2024-05-01,5,-5.6,0.0,61.799791388139994,South Lhonak,5200,1.26,5.0
2024-05-02,5,-6.9,0.0,41.05337391417017,South Lhonak,5200,1.26,5.0
2024-05-03,5,-3.85,0.0,50.071301849051636,South Lhonak,5200,1.26,5.0
2024-05-04,5,-1.9,0.0,45.1307712393274,South Lhonak,5200,1.26,5.0
2024-05-05,5,-3.8,0.0,68.39542866115198,South Lhonak,5200,1.26,5.0
2024-05-06,5,-3.2,0.0,55.320966280993034,South Lhonak,5200,1.26,5.0
2024-05-07,5,-3.6999999999999997,0.5,88.55529841946782,South Lhonak,5200,1.26,5.0
2024-05-08,5,-4.6,0.2,91.15908751858478,South Lhonak,5200,1.26,5.0
2024-05-09,5,-4.4,0.0,44.647803023149464,South Lhonak,5200,1.26,5.0
2024-05-10,5,-3.25,0.0,64.7448416046464,South Lhonak,5200,1.26,5.0
2024-05-11,5,-2.3,0.0,45.05462455052702,South Lhonak,5200,1.26,5.0
2024-05-12,5,-2.15,0.2,75.57582680211381,South Lhonak,5200,1.26,5.0
2024-05-13,5,-3.15,0.4,84.45535941367648,South Lhonak,5200,1.26,5.0
2024-05-14,5,-1.2999999999999998,0.5,89.69096452360691,South Lhonak,5200,1.26,5.0
2024-05-15,5,-0.8,0.3,93.02923297748382,South Lhonak,5200,1.26,5.0
2024-05-16,5,-1.65,0.2,84.95678111284954,South Lhonak,5200,1.26,5.0
2024-05-17,5,0.6499999999999999,0.1,86.87680932290844,South Lhonak,5200,1.26,5.0
2024-05-18,5,0.19999999999999996,0.0,40.34921078274177,South Lhonak,5200,1.26,5.0
2024-05-19,5,-0.5,0.0,45.79884060918071,South Lhonak,5200,1.26,5.0
2024-05-20,5,-1.75,0.0,46.36657174920767,South Lhonak,5200,1.26,5.0
2024-05-21,5,-1.8,0.0,59.091024773852396,South Lhonak,5200,1.26,5.0
2024-05-22,5,-0.9500000000000002,0.0,42.238954944395765,South Lhonak,5200,1.26,5.0
2024-05-23,5,0.19999999999999996,0.5,83.95455206512652,South Lhonak,5200,1.26,5.0
2024-05-24,5,0.3999999999999999,0.4,79.02616125899307,South Lhonak,5200,1.26,5.0
2024-05-25,5,0.8500000000000001,0.3,94.03527681791311,South Lhonak,5200,1.26,5.0
2024-05-26,5,2.05,0.5,84.55657924697469,South Lhonak,5200,1.26,5.0
2024-05-27,5,1.0000000000000002,0.4,80.58806248618207,South Lhonak,5200,1.26,5.0
2024-05-28,5,3.5,0.3,79.78503521938387,South Lhonak,5200,1.26,5.0
2024-05-29,5,0.30000000000000004,0.0,69.68368780241877,South Lhonak,5200,1.26,5.0
2024-05-30,5,1.3,0.0,42.865527717744705,South Lhonak,5200,1.26,5.0
2024-05-31,5,1.0499999999999998,0.0,49.386764086812676,South Lhonak,5200,1.26,5.0
2024-06-01,6,0.9000000000000001,0.0,45.65281032721348,South Lhonak,5200,1.26,5.0
2024-06-02,6,1.1,0.1,84.93363243615669,South Lhonak,5200,1.26,5.0
2024-06-03,6,0.75,0.3,87.10355679016773,South Lhonak,5200,1.26,5.0
2024-06-04,6,0.0,0.8,87.03216331710719,South Lhonak,5200,1.26,5.0
2024-06-05,6,0.7500000000000002,0.1,87.40711746767971,South Lhonak,5200,1.26,5.0
2024-06-06,6,1.65,0.1,75.58286578159753,South Lhonak,5200,1.26,5.0
2024-06-07,6,0.75,0.0,61.30071880920238,South Lhonak,5200,1.26,5.0
2024-06-08,6,2.25,0.0,60.800565925870586,South Lhonak,5200,1.26,5.0
2024-06-09,6,4.25,0.1,77.14662786644612,South Lhonak,5200,1.26,5.0
2024-06-10,6,4.1,0.0,62.20924854799772,South Lhonak,5200,1.26,5.0
2024-06-11,6,5.3500000000000005,0.2,89.4350578855534,South Lhonak,5200,1.26,5.0
2024-06-12,6,3.9,0.4,89.02078105310412,South Lhonak,5200,1.26,5.0
2024-06-13,6,3.1,0.8,92.39585211283944,South Lhonak,5200,1.26,5.0
2024-06-14,6,3.2,0.0,63.78271720898805,South Lhonak,5200,1.26,5.0
2024-06-15,6,4.4,0.0,64.07199359330349,South Lhonak,5200,1.26,5.0
2024-06-16,6,4.1,0.6,93.55480581464924,South Lhonak,5200,1.26,5.0
2024-06-17,6,5.3,0.8,78.62471242969536,South Lhonak,5200,1.26,5.0
2024-06-18,6,4.65,0.1,81.66147799307022,South Lhonak,5200,1.26,5.0
2024-06-19,6,4.05,0.3,88.53359285678323,South Lhonak,5200,1.26,5.0
2024-06-20,6,3.7,0.1,79.68862019799757,South Lhonak,5200,1.26,5.0
2024-06-21,6,4.25,0.1,86.22064039474718,South Lhonak,5200,1.26,5.0
2024-06-22,6,3.45,0.3,79.4882046791371,South Lhonak,5200,1.26,5.0
2024-06-23,6,3.9000000000000004,0.1,75.99192682110316,South Lhonak,5200,1.26,5.0
2024-06-24,6,4.8500000000000005,1.0,92.75855630760051,South Lhonak,5200,1.26,5.0
2024-06-25,6,4.95,0.5,76.00278768191687,South Lhonak,5200,1.26,5.0
2024-06-26,6,4.95,1.2,89.48719546017122,South Lhonak,5200,1.26,5.0
2024-06-27,6,5.199999999999999,0.2,79.34789404788292,South Lhonak,5200,1.26,5.0
2024-06-28,6,4.8,2.6,88.30607578387529,South Lhonak,5200,1.26,5.0
2024-06-29,6,4.9,2.2,85.4408910104027,South Lhonak,5200,1.26,5.0
2024-06-30,6,4.3,1.9,82.33073419254787,South Lhonak,5200,1.26,5.0
2024-07-01,7,4.3,2.4,79.36748453369543,South Lhonak,5200,1.26,5.0
2024-07-02,7,4.45,1.7,93.16194844084653,South Lhonak,5200,1.26,5.0
2024-07-03,7,4.45,3.4,91.96727155433777,South Lhonak,5200,1.26,5.0
2024-07-04,7,4.35,3.2,83.0466986123094,South Lhonak,5200,1.26,5.0
2024-07-05,7,2.6,3.0,78.15463439459828,South Lhonak,5200,1.26,5.0
2024-07-06,7,1.4,1.1,80.40436607250132,South Lhonak,5200,1.26,5.0
